time,open,high,low,close,tick_volume,spread,real_volume,SMA_10,RSI_14,EMA_20,VWAP_14,OBV,ATR_14
1644192000,41708.83,44538.53,41486.89,44031.86,80643,751,0,39412.044,63.6597401,39855.12523,,1.84467E+19,2072.174222
1644278400,44067.76,45511.53,42689.91,44242.27,79522,768,0,40073.713,64.21283135,40272.94855,,1.84467E+19,2125.706063
1644364800,44160.75,44847.78,43130.26,44485.17,63599,888,0,40749.421,64.87740208,40674.11249,,1.84467E+19,2096.549916
1644451200,44475.18,45831.39,43178.68,43712.38,82925,962,0,41278.1,60.99645997,40963.4713,,1.84467E+19,2136.275636
1644537600,43706.88,44072.22,42030.7,42540.51,87860,962,0,41660.458,55.56806302,41113.66547,,1.84467E+19,2129.507376
1644624000,42173.52,42490.29,41720.5,42415.15,28848,962,0,42215.68,55.00413132,41237.61637,,1.84467E+19,2035.971849
1644710400,41926.52,42767.98,41865.69,42253.7,52500,794,0,42745.501,54.24066479,41334.38624,,1.84467E+19,1954.994574
1644796800,42253.64,42857.7,41525.69,42260.24,72293,962,0,42911.169,54.26835562,41422.56279,,1.84467E+19,1910.495676
1644883200,42293.74,44530.14,42278.58,43996.01,64825,838,0,43162.219,61.01188875,41667.653,,1.84467E+19,1936.167414
1644969600,44007.52,44766.28,43311.59,44071.05,65039,962,0,43400.834,61.27772662,41896.54795,,1.84467E+19,1901.77617
1645056000,44026.29,44203.73,40058.72,40692.38,78614,962,0,43066.886,46.05219075,41781.86529,,1.84467E+19,2062.007158
1645142400,40631.88,40975.99,39418.32,40011.7,77875,912,0,42643.829,43.69660182,41613.27812,,1.84467E+19,2025.983075
1645228800,40146.76,40468.74,39645.06,39881.13,24016,761,0,42183.425,43.23970615,41448.31163,,1.84467E+19,1940.104284
1645315200,39934.93,40150.74,37937.67,38236.22,54508,892,0,41635.809,37.86786007,41142.39814,,1.84467E+19,1959.601835
1645401600,38300.46,39485.76,37065.05,37222.31,95943,679,0,41103.989,34.9829075,40769.05642,,1.84467E+19,1992.538133
1645488000,36948.68,38310.02,36338.13,37891.88,105820,874,0,40651.662,38.32456109,40495.03961,,1.84467E+19,1991.063266
1645574400,37926.9,39254.64,37387.7,37566.76,77451,705,0,40182.968,37.32150456,40216.15584,,1.84467E+19,1982.197318
1645660800,37556.15,39739.8,34316.25,38384.9,127365,684,0,39795.434,41.47271919,40041.75052,,1.84467E+19,2228.008224
1645747200,38284.9,39693.65,37741.51,39023.15,95958,874,0,39298.148,44.55765477,39944.74095,,1.84467E+19,2208.303351
1645833600,39382.37,40274.14,38570.31,39178.86,46084,0,0,38808.929,45.3149526,39871.79991,,1.84467E+19,2172.26954
1645920000,39357.04,39847.96,36976.26,37405.93,115725,0,0,38480.284,38.81404761,39636.95515,,1.84467E+19,2222.228859
1646006400,37490.9,41956.29,37301.43,41636.72,99845,707,0,38642.786,55.29557247,39827.40895,,1.84467E+19,2395.988226
1646092800,41681.99,44970.21,41663.93,43864.73,94620,787,0,39041.146,61.21985124,40211.91572,,1.84467E+19,2462.952638
1646179200,43782.22,45281.42,43322.87,43926.06,85981,768,0,39610.13,61.37160245,40565.64374,,1.84467E+19,2426.923879
1646265600,44126.76,44341.37,41774.31,42101.12,75993,895,0,40098.011,54.53334945,40711.87958,,1.84467E+19,2436.933602
1646352000,42408.67,42691.66,39040.94,39380.96,88573,893,0,40246.919,46.25947472,40585.12533,,1.84467E+19,2523.63263
1646438400,38989.45,39347.81,38570.81,39104.79,37696,934,0,40400.722,45.50461039,40444.14101,,1.84467E+19,2401.241014
1646524800,39276.2,39685.2,38069.73,38983.38,56278,763,0,40460.57,45.15575619,40305.02092,,1.84467E+19,2345.114513
1646611200,39066.14,39540.5,37144.78,37840.27,93850,697,0,40342.282,41.89882447,40070.28273,,1.84467E+19,2348.72919
1646697600,37947.53,39371.58,37846.57,38518.9,98321,727,0,40276.286,44.45995366,39922.532,,1.84467E+19,2290.342105
1646784000,38514.9,42582.77,38492.73,41902.1,74457,719,0,40725.903,55.08868913,40111.06228,,1.84467E+19,2418.891955
1646870400,41865.03,42125.39,38515.85,39287.93,83807,737,0,40491.024,47.52117307,40032.66873,,1.84467E+19,2503.938244
1646956800,39053.22,40253.94,38219.3,38823.85,77061,890,0,39986.936,46.3050897,39917.54314,,1.84467E+19,2470.416941
1647043200,38816.45,39291.92,38644.34,38913.6,23629,771,0,39485.69,46.58975012,39821.92951,,1.84467E+19,2340.214302
1647129600,39051.99,39299.06,38343.11,38664.56,37210,890,0,39142.034,45.8631801,39711.70384,,1.84467E+19,2241.33828
1647216000,38675.55,39300.09,37531.18,38696.42,69071,819,0,39073.58,45.97924719,39615.01014,,1.84467E+19,2207.593403
1647302400,38636.09,39901.25,38075.24,39387.56,69138,890,0,39101.857,48.55590532,39593.34822,,1.84467E+19,2180.337446
1647388800,39362.06,41681.93,38781.18,41236.62,87659,890,0,39327.181,54.77144119,39749.8503,,1.84467E+19,2231.795486
1647475200,41297.12,41486.41,40486.12,40702.08,56243,824,0,39613.362,52.78591777,39840.53884,,1.84467E+19,2143.830808
1647561600,40664.08,42336.57,40132.58,41878.01,56176,791,0,39949.273,56.52009856,40034.58371,,1.84467E+19,2148.127893
1647648000,41741.55,42019.93,41504.61,41752.76,21072,839,0,39934.339,56.01195611,40198.21955,,1.84467E+19,2031.498758
1647734400,42217.76,42367.77,40912.55,41307.33,40500,890,0,40136.279,54.14751983,40303.84912,,1.84467E+19,1990.335989
1647820800,41156.44,41548.04,40473.14,41178.98,57517,830,0,40371.792,53.5939358,40387.19491,,1.84467E+19,1924.947705
1647907200,41081.11,43347.36,40866.84,42606.72,56018,740,0,40741.104,58.65732689,40598.57826,,1.84467E+19,1964.63144
1647993600,42594.77,42899.13,41728.63,42345.09,55169,787,0,41109.157,57.420924,40764.91271,,1.84467E+19,1907.907766
1648080000,42301.59,44239.8,42232.93,43898.22,57160,871,0,41629.337,62.47727347,41063.32293,,1.84467E+19,1914.976497
1648166400,43765.24,45130.96,43531.68,44567.71,61785,742,0,42147.352,64.43770467,41397.07408,,1.84467E+19,1892.426747
1648252800,44373.13,44588.26,44075.9,44272.19,23818,940,0,42450.909,62.87610287,41670.89464,,1.84467E+19,1793.850551
1648339200,44475.69,46568.05,44261.51,46074.7,35640,940,0,42988.171,67.97417576,42090.30467,,1.84467E+19,1830.471226
1648425600,45986.35,48227.18,45842.51,47946.63,60471,890,0,43595.033,72.2380046,42648.04994,,1.84467E+19,1870.056852
1648512000,48080.17,48148.92,46887.73,47446.2,55740,992,0,44164.377,69.57134097,43105.01662,,1.84467E+19,1826.566363
1648598400,47505.2,47715.65,46252.24,47262.29,54038,992,0,44759.873,68.56954233,43500.94741,,1.84467E+19,1800.626623
1648684800,47186.55,47619.67,45495.57,45750.84,61952,981,0,45217.059,60.81851927,43715.2229,,1.84467E+19,1823.731864
1648771200,45706.34,46724.27,44206.17,46133.42,68665,845,0,45569.729,61.98974792,43945.52738,,1.84467E+19,1873.329588
1648857600,46238.55,47200.64,46074.88,46739.31,37923,102,0,46009.151,63.83358487,44211.60192,,1.84467E+19,1819.93176
1648944000,46115.32,46776.5,45533.48,46368.5,41789,819,0,46256.179,61.85595234,44417.02078,,1.84467E+19,1778.723777
1649030400,46367,47442.32,45105.38,46300.17,72718,983,0,46429.425,61.47797948,44596.36833,,1.84467E+19,1818.596365
1649116800,46418.67,47194.6,45461.57,45697.2,58684,992,0,46571.926,58.10391425,44701.20944,,1.84467E+19,1812.484482
1649203200,45836,46052.83,43175.64,43875.2,81473,992,0,46351.976,49.29927145,44622.54187,,1.84467E+19,1888.534876
1649289600,43800.27,44017.8,42702.61,43555.89,71459,992,0,45912.902,47.9285492,44520.95598,,1.84467E+19,1847.58167
1649376000,43496.69,43981.04,42375.98,42801.99,77125,949,0,45448.481,44.76391897,44357.24494,,1.84467E+19,1830.258694
1649462400,42343.6,42638.21,42101.28,42472.02,30030,954,0,44969.454,43.41280516,44177.6997,,1.84467E+19,1749.576644
1649548800,42394.89,43431.99,42394.89,43113.99,37470,954,0,44705.769,46.77850851,44076.39402,,1.84467E+19,1698.685455
1649635200,43102.02,43193.79,39449.91,39833.34,90817,954,0,44075.761,35.24252683,43672.29363,,1.84467E+19,1844.77078
1649721600,39856.34,40697.14,39183.35,39510.32,78484,898,0,43352.862,34.344439,43275.91519,,1.84467E+19,1821.129296
1649808000,39535.82,41547.39,39477,41233.78,69660,898,0,42839.39,42.73005576,43081.42613,,1.84467E+19,1838.933632
1649894400,41226.28,41501.27,39527.83,39873.06,82246,869,0,42196.679,38.54428247,42775.86745,,1.84467E+19,1848.541229
1649980800,39838.35,40827.83,39759.77,40381.49,42286,717,0,41665.108,40.87484944,42547.8315,,1.84467E+19,1792.79257
1650067200,40422.76,40701.01,40275.49,40440.88,20749,775,0,41321.676,41.15556824,42347.16945,,1.84467E+19,1695.130244
1650153600,40275.74,40676.27,39806.68,40260.71,38518,898,0,40992.158,40.52693571,42148.45903,,1.84467E+19,1636.163084
1650240000,40230.37,41001.76,38523.73,40652.82,63778,898,0,40777.241,42.58246155,42006.01722,,1.84467E+19,1696.296435
1650326400,40755.82,41754.42,40574.38,41279.68,54847,839,0,40658.007,45.80717928,41936.84224,,1.84467E+19,1659.420975
1650412800,41287.64,42203.4,40850.84,41432.95,52337,513,0,40489.903,46.59692035,41888.85251,,1.84467E+19,1637.502334
1650499200,41375.05,42990.8,40517.86,40604.68,66931,898,0,40567.037,42.95402815,41766.55036,,1.84467E+19,1697.176453
1650585600,40634.18,40837.95,39148.95,39576.04,69420,898,0,40573.609,38.88791107,41557.93033,,1.84467E+19,1696.592421
1650672000,39600.54,39970,39270.74,39785.62,33752,764,0,40428.793,40.13141199,41389.13887,,1.84467E+19,1625.354391
1650758400,39786.12,39943.55,38875.92,39504.7,44698,898,0,40391.957,38.9862986,41209.6685,,1.84467E+19,1585.516934
1650844800,39482.7,40360.05,38166.2,40127.46,80446,898,0,40366.554,42.87758625,41106.60102,,1.84467E+19,1628.969296
1650931200,40104.96,40800.93,37673.44,38083.9,76379,898,0,40130.856,34.99122781,40818.72474,,1.84467E+19,1736.006489
1651017600,38021.26,39462.95,37674.4,39087.3,70109,831,0,40013.515,40.75333676,40653.82714,,1.84467E+19,1739.759597
1651104000,39119.3,40372.34,38864.13,39898.5,74231,898,0,39938.083,44.99784822,40581.89122,,1.84467E+19,1723.22034
1651190400,39882.15,39986.02,38151.71,38566.77,76007,898,0,39666.792,39.93918324,40389.97492,,1.84467E+19,1731.155316
1651276800,38342.78,38789.33,38145.05,38298.71,40030,898,0,39353.368,38.98904396,40190.80683,,1.84467E+19,1653.521365
1651363200,38299.4,38687.97,37367.73,38193.34,47888,823,0,39112.234,38.6003135,40000.57189,,1.84467E+19,1629.715553
1651449600,38384.64,39156.26,38034.58,38314.41,99210,898,0,38986.071,39.34857133,39839.98505,,1.84467E+19,1593.427299
1651536000,38283.51,38906.38,37492.4,37608.22,68927,849,0,38768.331,36.55056367,39627.43599,,1.84467E+19,1580.609635
1651622400,37713.85,40024.53,37605.92,39783.59,82697,868,0,38796.22,48.66108573,39642.3078,,1.84467E+19,1640.466804
1651708800,39787.81,39878.63,35521.91,36380.32,75005,868,0,38421.506,36.82050937,39331.6423,,1.84467E+19,1834.484889
1651795200,36397.42,36647.36,35222.85,36079.83,104157,848,0,38221.099,35.98785398,39021.94589,,1.84467E+19,1805.200969
1651881600,35894.5,36112.39,35691.91,35743.02,43550,650,0,37886.671,35.03159601,38709.66723,,1.84467E+19,1706.292328
1651968000,35766.67,35784.02,33617.68,34223.24,80467,848,0,37319.145,31.02552463,38282.38845,,1.84467E+19,1739.152876
1652054400,34217.5,34450.73,30286.33,31040.88,118721,583,0,36566.556,24.6649976,37592.72098,,1.84467E+19,1912.384813
1652140800,30936.38,32633.18,29708.77,30927.58,129695,666,0,35829.443,24.47263529,36957.94565,,1.84467E+19,1984.672327
1652227200,30988.58,32138,28097.98,28194.47,147733,666,0,34829.556,20.3496819,36123.32892,,1.84467E+19,2131.482875
1652313600,28637.97,30063.9,25261.37,28550.97,166730,623,0,33853.212,22.19106546,35402.15188,,1.84467E+19,2322.271955
1652400000,28384.45,30977.99,27921.51,29741.01,126412,529,0,33066.491,28.16143362,34862.99551,,1.84467E+19,2374.715387
1652486400,29950.58,30069.86,28554.57,29348.16,62927,0,0,32022.948,27.41362914,34337.77308,,1.84467E+19,2313.327859
1652572800,29319.66,31071.71,29315.4,30966.9,67750,452,0,31481.606,35.06512476,34016.73755,,1.84467E+19,2273.540869
1652659200,31023.66,31386.99,29023.88,29878.63,89613,543,0,30861.486,32.57873234,33622.63207,,1.84467E+19,2279.938664
1652745600,29987.75,30739.43,29384.21,30072.01,79790,653,0,30294.385,33.4813366,33284.47758,,1.84467E+19,2213.887331
1652832000,30145.51,30678.73,28694.18,29190.51,88861,543,0,29791.112,31.41664266,32894.57591,,1.84467E+19,2197.506093
1652918400,29177.29,30505.68,28596.21,30199.73,85680,492,0,29706.997,36.26276456,32637.92392,,1.84467E+19,2176.932087
1653004800,30181.45,30724.89,28692.68,29125.43,86805,466,0,29526.782,33.5454864,32303.40069,,1.84467E+19,2166.594795
1653091200,29115.44,29615.27,28888.34,29376.31,52436,640,0,29644.966,34.77466407,32024.63015,,1.84467E+19,2063.761595
1653177600,29379.62,30283.95,29210.68,29895.78,49216,640,0,29779.447,37.35830863,31821.88251,,1.84467E+19,1993.012195
1653264000,29878.76,30638.69,29002.16,29280.43,82746,640,0,29733.389,35.56133811,31579.83942,,1.84467E+19,1967.549182
1653350400,29247.93,29594.68,28597.69,29419.65,78979,464,0,29740.538,36.30779399,31374.10709,,1.84467E+19,1898.223526
1653436800,29409.74,30186.84,29293.04,29754.24,76864,640,0,29619.272,38.16179729,31219.83404,,1.84467E+19,1826.478988
1653523200,29736.24,29848.06,27943.14,29443.76,79632,493,0,29575.785,37.08308549,31050.68413,,1.84467E+19,1832.081918
1653609600,29465.76,29658.3,28238.41,28752.01,86345,640,0,29443.785,34.72774644,30831.76278,,1.84467E+19,1802.639638
1653696000,28747.62,29212.8,28479.65,29001.88,36199,640,0,29424.922,36.30156961,30657.48823,,1.84467E+19,1726.247521
1653782400,29010.88,29439.77,28805.42,29125.48,50664,640,0,29317.497,37.10936678,30511.58269,,1.84467E+19,1648.254841
1653868800,29118.92,31382.98,29118.92,31249.26,56865,486,0,29529.88,49.06261605,30581.83767,,1.84467E+19,1692.240924
1653955200,31209.72,32372.02,31191.41,31766.63,71555,528,0,29768.912,51.48186471,30694.67503,,1.84467E+19,1655.695858
1654041600,31744.32,31952.62,29251.76,29666.19,76730,530,0,29745.953,42.62969352,30596.72408,,1.84467E+19,1730.350439
1654128000,29680.75,30374.91,29480.75,30230.45,69643,646,0,29840.955,45.34833894,30561.84083,,1.84467E+19,1670.622551
1654214400,30217.93,30673.01,29235.68,29655.03,69036,625,0,29864.493,43.10505635,30475.4779,,1.84467E+19,1653.958797
1654300800,29722.62,29936.45,29448.11,29729.53,48028,646,0,29862.022,43.49478928,30404.43524,,1.84467E+19,1570.700312
1654387200,29736.32,30115.31,29499.8,29922.14,56249,646,0,29909.86,44.55229865,30358.50236,,1.84467E+19,1502.472432
1654473600,29860.14,31735.05,29780.11,31442.5,74079,557,0,30178.909,52.16280748,30461.74023,,1.84467E+19,1534.791544
1654560000,31440.56,31562.35,29150.32,31318.57,87886,496,0,30410.578,51.54178927,30543.34306,,1.84467E+19,1597.451434
1654646400,31316.07,31506.23,29818.15,30177.95,89327,672,0,30515.825,46.10166068,30508.54373,,1.84467E+19,1603.924903
1654732800,30297.92,30678.4,29906.07,30136.9,70394,672,0,30404.589,45.9138371,30473.14908,,1.84467E+19,1544.525267
1654819200,30125.61,30345.4,28804.88,29181.15,76871,672,0,30146.041,41.6583307,30350.10155,,1.84467E+19,1544.239176
1654905600,29102.65,29414.51,28052.64,28364.75,66966,672,0,30015.897,38.38553685,30161.02045,,1.84467E+19,1531.212807
1654992000,28391.75,28649.06,26815.89,27367.63,82836,508,0,29729.615,34.7904758,29894.98327,,1.84467E+19,1552.781178
1655078400,27327.63,27493.65,22515.02,23217.88,164842,434,0,29085.9,24.50453023,29259.06867,,1.84467E+19,1797.484665
1655164800,23295.81,23307.81,20795.37,21969.54,153279,456,0,28309.901,22.36261591,28564.82784,,1.84467E+19,1848.552903
1655251200,22033.04,22340.19,20038.82,21633.36,146614,332,0,27481.023,21.80973726,27904.68805,,1.84467E+19,1880.896982
1655337600,21619.23,22952.6,20448.01,20639.58,149378,399,0,26400.731,20.21841757,27212.773,,1.84467E+19,1925.446483
1655424000,20725.58,21326.96,20184.61,20591.7,132995,512,0,25328.044,20.14216373,26582.19462,,1.84467E+19,1869.51102
1655510400,20453.45,20746.95,17571.81,17745.99,125258,0,0,24084.848,16.22537272,25740.65132,,1.84467E+19,1962.770233
1655596800,17985.91,20678.58,17826.17,20566.51,125308,283,0,23127.809,30.6249794,25247.87596,,1.84467E+19,2032.043073
1655683200,20398.67,21027.48,19616.42,20412.76,137890,332,0,22250.97,30.31904782,24787.38872,,1.84467E+19,1987.687139
1655769600,20497.76,21693.08,20233.96,20827.33,111420,333,0,21497.228,32.28336363,24410.24027,,1.84467E+19,1949.932344
1655856000,20873.25,21010.87,19733.66,19870.37,113429,510,0,20747.502,30.16918622,23977.87167,,1.84467E+19,1901.880748
1655942400,19900.87,21088.36,19812.73,20775.35,107134,382,0,20503.249,34.53534394,23672.86961,,1.84467E+19,1857.148551
1656028800,20762.85,21430.7,20644.06,21234.38,106713,335,0,20429.733,36.6973696,23440.6325,,1.84467E+19,1780.683655
1656115200,21314.31,21605.09,20876.72,21203.96,93492,510,0,20386.793,36.61107784,23227.61608,,1.84467E+19,1705.518394
1656201600,21190.15,21835.77,21108.01,21400.46,80774,435,0,20462.881,37.63128688,23053.60121,,1.84467E+19,1635.678509
1656288000,21354.24,21508.46,20469.24,20900.96,96453,386,0,20493.807,36.04326128,22848.58776,,1.84467E+19,1593.074329
1656374400,20871.91,21176.74,20177.35,20227.2,92580,510,0,20741.928,33.96141516,22598.93179,,1.84467E+19,1550.668306
1656460800,20266.65,20432.16,19818.48,20171.54,101290,316,0,20702.431,33.78779225,22367.75162,,1.84467E+19,1483.74057
1656547200,20162.62,20327.96,18577.27,18711.62,108099,398,0,20532.317,29.52424927,22019.5486,,1.84467E+19,1502.808386
1656633600,18755.12,20855.63,18704.77,19391.54,118400,482,0,20388.738,33.71906509,21769.26207,,1.84467E+19,1549.097787
1656720000,19371.74,19450.82,18945.82,19231.85,81486,482,0,20324.886,33.21895713,21527.60378,,1.84467E+19,1474.519374
1656806400,19231.66,19621.3,18741.5,19418.1,81238,332,0,20189.161,34.44027472,21326.69866,,1.84467E+19,1432.039419
1656892800,19413.11,20078.85,19021.93,19708.52,103953,334,0,20036.575,36.39367237,21172.5864,,1.84467E+19,1405.245174
1656979200,19718.52,20692.21,19271.14,20463.72,120283,482,0,19962.551,41.29224085,21105.07532,,1.84467E+19,1406.375519
1657065600,20437.77,20465.77,19736.26,20391.52,116874,498,0,19861.657,40.96740258,21037.11767,,1.84467E+19,1358.027982
1657152000,20355.51,21816,20240.38,21599.52,108218,498,0,19931.513,48.29624293,21090.67979,,1.84467E+19,1373.570269
1657238400,21595.51,22480.51,21155.87,21853.37,132483,0,0,20094.13,49.70919324,21163.31696,,1.84467E+19,1370.07525
1657324800,21788.86,21953.87,21297.38,21679.13,116557,526,0,20244.889,48.72492973,21212.44201,,1.84467E+19,1319.104875
1657411200,21660.87,21732.37,20628.86,20953.87,120131,526,0,20469.114,44.75278315,21187.8161,,1.84467E+19,1303.705241
1657497600,21080.13,21166.12,20235.37,20381.87,128857,526,0,20568.147,41.85473481,21111.05933,,1.84467E+19,1277.065581
1657584000,20351.87,20408.32,19254.46,19434.98,135331,506,0,20588.46,37.52291546,20951.43273,,1.84467E+19,1268.265182
1657670400,19385.46,20073.96,18886.46,19652.47,138058,506,0,20611.897,39.08244166,20827.72199,,1.84467E+19,1262.496241
1657756800,19652.15,20880.23,19601.46,20667.97,142859,107,0,20707.842,45.87585845,20812.50752,,1.84467E+19,1263.658652
1657843200,20663.46,21187.98,20365.96,20931.97,111006,506,0,20754.667,47.51453597,20823.8849,,1.84467E+19,1232.113034
1657929600,20881.2,21571.96,20473.47,21162.73,101865,506,0,20831.788,48.96891813,20856.15586,,1.84467E+19,1222.568532
1658016000,21153.97,21673.73,20781.97,20924.43,93010,506,0,20764.279,47.50496656,20862.65816,,1.84467E+19,1198.939351
1658102400,20950.47,22753.46,20742.47,21512.67,134413,506,0,20730.209,51.36977252,20924.56405,,1.84467E+19,1256.942969
1658188800,21462.96,23701.37,21435.16,23307.37,147383,506,0,20893.033,60.84199742,21151.49795,,1.84467E+19,1329.033471
1658275200,23295.37,24277.21,22896.74,23294.24,140861,524,0,21127.07,60.74877063,21355.56862,,1.84467E+19,1332.707509
1658361600,23307.74,23785.74,22336.77,23155.25,129799,550,0,21404.408,59.70583486,21526.96685,,1.84467E+19,1341.011972
1658448000,23087.75,23758.24,22497.24,22554,121826,550,0,21716.31,55.28425239,21624.77953,,1.84467E+19,1335.296831
1658534400,22689.49,23004.75,21941.25,22315.26,101200,172,0,21982.589,53.58726987,21690.53957,,1.84467E+19,1315.882772
1658620800,22326.06,22904.74,22216.75,22749.5,104006,550,0,22190.742,56.2196264,21791.39295,,1.84467E+19,1271.033288
1658707200,22745.24,23015.24,21555.25,22163.73,95114,550,0,22313.918,51.9401305,21826.85362,,1.84467E+19,1284.530196
1658793600,22135.25,22166.24,20710.25,20964.01,105406,550,0,22294.046,44.47322374,21744.67804,,1.84467E+19,1296.777325
1658880000,21012.75,23108.74,20812.25,22777.25,89362,126,0,22479.328,55.00225701,21843.01822,,1.84467E+19,1368.185373
1658966400,22695.24,24209.74,22577.24,24025.75,104692,550,0,22730.636,60.54926818,22050.89744,,1.84467E+19,1387.064989
1659052800,24092.74,24438.25,23426.25,23934.75,108515,550,0,22793.374,59.96899486,22230.31197,,1.84467E+19,1360.274633
1659139200,23739.95,24664.62,23615.75,23985.74,95442,0,0,22862.524,60.19916247,22397.49559,,1.84467E+19,1338.031445
1659225600,23986.24,24185.25,23357.46,23805.76,101809,550,0,22927.575,58.91158794,22531.61601,,1.84467E+19,1301.585628
1659312000,23791.24,23822.01,22848.75,23046.54,103642,0,0,22976.829,53.69437246,22580.65639,,1.84467E+19,1278.133797
1659398400,23096.74,23457,22660.45,23028.27,100571,550,0,23048.13,53.57142294,22623.28626,,1.84467E+19,1243.734954
1659484800,23016.25,23636.74,22689.5,23335.25,103894,550,0,23106.705,55.41859772,22691.09233,,1.84467E+19,1222.556743
1659571200,23363.74,23364.74,22376.74,22501.25,116055,550,0,23140.457,49.6403268,22673.01211,,1.84467E+19,1205.80269
1659657600,22535.24,23457.97,22440.74,22963.95,95769,550,0,23340.451,52.59356065,22700.72048,,1.84467E+19,1192.333212
1659744000,23124.53,23359.22,22985.96,23172.22,75092,606,0,23379.948,53.90392122,22745.62519,,1.84467E+19,1135.400126
1659830400,23169.96,23282.31,22857.96,23256.47,64885,606,0,23303.02,54.45238381,22794.27708,,1.84467E+19,1084.610831
1659916800,23324.96,24246.72,23057.96,24091.57,113886,606,0,23318.702,59.58542029,22917.82879,,1.84467E+19,1092.050057
1660003200,24003.96,24021.46,22867.48,23143.95,101107,606,0,23234.523,52.37277314,22939.36414,,1.84467E+19,1101.481482
1660089600,23180.47,24187.22,22654.47,23884.96,103868,606,0,23242.443,56.77860568,23029.42089,,1.84467E+19,1132.286376
1660176000,23832.46,24912.83,23775.02,24234.85,112910,606,0,23361.274,58.72038758,23144.22366,,1.84467E+19,1132.680921
1660262400,24198.34,24323.84,23593.6,24198.34,99468,632,0,23478.281,58.42542391,23244.61569,,1.84467E+19,1103.935141
1660348800,24078.84,24892.09,24078.84,24503.34,102420,632,0,23595.09,60.22298832,23364.4942,,1.84467E+19,1083.171916
1660435200,24489.25,25032.33,24154.34,24330.83,98128,620,0,23778.048,58.67763305,23456.52618,,1.84467E+19,1068.516065
1660521600,24269.54,25200.59,23879.84,24078.1,119695,632,0,23889.463,56.39450621,23515.72369,,1.84467E+19,1086.532775
1660608000,24069.84,24248.85,23660.59,23991.83,135632,632,0,23971.424,55.59923736,23561.06715,,1.84467E+19,1050.941862
1660694400,23979.34,24442.83,23175.35,23421.35,127491,632,0,23987.912,50.5252333,23547.76075,,1.84467E+19,1066.408872
1660780800,23353.84,23593.31,23229.84,23424.21,111226,632,0,23921.176,50.54959806,23535.99401,,1.84467E+19,1016.198953
1660867200,23412.91,23424.83,21140.34,21272.84,165877,632,0,23734.065,36.13410741,23320.45554,,1.84467E+19,1106.79117
1660953600,21246.84,21364.6,20784.35,20839.82,121290,607,0,23429.551,34.03053242,23084.20453,,1.84467E+19,1069.181087
1661040000,20808.84,21785.61,20803.49,21518.56,109481,0,0,23157.922,39.93328673,22935.09553,,1.84467E+19,1062.962438
1661126400,21530.61,21705.86,20892.64,21095.14,102631,576,0,22847.602,37.66891637,22759.86167,,1.84467E+19,1045.123692
1661212800,21090.12,21681.58,20891.49,21483.11,93955,576,0,22545.579,40.97172893,22638.26627,,1.84467E+19,1026.907
1661299200,21483.09,21896.98,21147.5,21698.59,78005,582,0,22282.355,42.78508065,22548.77329,,1.84467E+19,1007.090786
1661385600,21678.4,21809.83,21305.11,21639.6,69198,582,0,22038.505,42.40105979,22462.18536,,1.84467E+19,971.207158
1661472000,21650.09,21877.07,20533.62,20649.14,86231,0,0,21704.236,36.4804567,22289.51437,,1.84467E+19,997.7959324
1661558400,20595.24,20705.6,19796.97,19984.58,75545,0,0,21360.559,33.13707929,22069.99681,,1.84467E+19,991.4269373
1661644800,19994.09,20157.59,19805.09,19989.68,52446,532,0,21017.106,33.18768533,21871.8714,,1.84467E+19,945.7892989
1661731200,19985.16,20420.32,19513.7,20175.95,71927,185,0,20907.417,35.11916795,21710.35508,,1.84467E+19,942.9914918
1661817600,20156.76,20574.18,19537.19,19962.89,74330,562,0,20819.724,33.91156058,21543.92983,,1.84467E+19,949.705671
1661904000,19928.87,20488.7,19747.21,20212.21,89579,562,0,20689.089,36.65644371,21417.09937,,1.84467E+19,934.8331231
1661990400,20171.19,20289.69,19557.95,20074.71,113524,562,0,20587.046,35.77398192,21289.25277,,1.84467E+19,920.3264714
1662076800,20045.19,20438.68,19752.71,19910.19,101015,557,0,20429.754,34.69764975,21157.91346,,1.84467E+19,903.5867234
1662163200,19962.19,20053.71,19640.69,19736.2,64428,562,0,20233.515,33.54807576,21022.51217,,1.84467E+19,868.5462432
1662249600,19710.69,19946.68,19571.67,19904.13,65204,562,0,20059.968,35.76029955,20915.99959,,1.84467E+19,833.2936544
1662336000,19871.19,20059.2,19634.94,19749.2,43360,562,0,19969.974,34.61536075,20804.87582,,1.84467E+19,804.0769648
1662422400,19736.81,20181.2,18656.19,18953.19,124157,367,0,19866.835,29.40599661,20628.52479,,1.84467E+19,855.5721816
1662508800,19007.19,19449.04,18524.69,19398.05,53232,542,0,19807.672,35.26896957,20511.33671,,1.84467E+19,860.4848829
1662595200,19421.29,19464.42,19013.62,19378.05,95671,542,0,19727.882,35.12771863,20403.40464,,1.84467E+19,831.221677
1662681600,19352.29,21436.65,19251.79,21261.42,105406,542,0,19857.735,53.86539453,20485.12039,,1.84467E+19,927.9101286
1662768000,21238.07,21677.4,21132.79,21414.06,118981,525,0,19977.92,54.99985116,20573.59083,,1.84467E+19,900.531548
1662854400,21513.28,21864.29,21351.31,21639.3,123652,524,0,20134.379,56.69219686,20675.08694,,1.84467E+19,872.8492946
1662940800,21650.28,22490.04,21453.28,22408.3,96954,517,0,20384.19,61.95309582,20840.15485,,1.84467E+19,884.5572021
